2017-01-06 01:27:52,848 - INFO - Initializing cpmlogger.
2017-01-06 01:27:52,848 - INFO - BOOTSTRAP, type = 1 , host_count = 4
2017-01-06 01:28:14,330 - INFO - ________________ ALL_TOPOLOGY_PRINT begin  : 'At start: Initializing topology'________
2017-01-06 01:28:14,680 - INFO - ________________ ALL_TOPOLOGY_PRINT begin  : 'At start: Initializing topology'________
2017-01-06 01:28:14,680 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (1,12, {'bw': 10, 'src_port': 1, 'dst_name': 'b1-eth2', 'weight': 0, 'src_name': 's2-eth1', 'dst_port': 2})
2017-01-06 01:31:46,388 - DEBUG - CALC_NFM_WEIGHT, src_node = u'1' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 01:31:46,389 - DEBUG - CALC_RPM_WEIGHT, src_node = u'1' , dst_node = u'11', total_rpm_weight =  173.84033333333335
2017-01-06 01:31:46,389 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 1, dst_node = 11
2017-01-06 01:31:46,389 - INFO - UPDATE_GRAPH , src_dpid = 1, dst_dpid = 11, weight = 173.84033333333335
2017-01-06 01:31:46,389 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,389 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[1][11]['weight'] = 173.84033333333335
2017-01-06 01:31:46,390 - DEBUG - CALC_NFM_WEIGHT, src_node = u'1' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 01:31:46,390 - DEBUG - CALC_RPM_WEIGHT, src_node = u'1' , dst_node = u'12', total_rpm_weight =  176.20991666666666
2017-01-06 01:31:46,390 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 1, dst_node = 12
2017-01-06 01:31:46,390 - INFO - UPDATE_GRAPH , src_dpid = 1, dst_dpid = 12, weight = 176.20991666666666
2017-01-06 01:31:46,395 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,396 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[1][12]['weight'] = 176.20991666666666
2017-01-06 01:31:46,396 - DEBUG - CALC_NFM_WEIGHT, src_node = u'1' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 01:31:46,396 - DEBUG - CALC_RPM_WEIGHT, src_node = u'1' , dst_node = u'13', total_rpm_weight =  176.07333333333332
2017-01-06 01:31:46,396 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 1, dst_node = 13
2017-01-06 01:31:46,396 - INFO - UPDATE_GRAPH , src_dpid = 1, dst_dpid = 13, weight = 176.07333333333332
2017-01-06 01:31:46,396 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,397 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[1][13]['weight'] = 176.07333333333332
2017-01-06 01:31:46,397 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'1', nfm_total_link_weight =  0
2017-01-06 01:31:46,397 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'1', total_rpm_weight =  173.84033333333335
2017-01-06 01:31:46,397 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 1
2017-01-06 01:31:46,397 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 1, weight = 173.84033333333335
2017-01-06 01:31:46,398 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,398 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][1]['weight'] = 173.84033333333335
2017-01-06 01:31:46,398 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 01:31:46,398 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'12', total_rpm_weight =  190.32658333333333
2017-01-06 01:31:46,398 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 12
2017-01-06 01:31:46,399 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 12, weight = 190.32658333333333
2017-01-06 01:31:46,399 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,399 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][12]['weight'] = 190.32658333333333
2017-01-06 01:31:46,403 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'21', nfm_total_link_weight =  0
2017-01-06 01:31:46,404 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'21', total_rpm_weight =  189.33475
2017-01-06 01:31:46,404 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 21
2017-01-06 01:31:46,404 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 21, weight = 189.33475
2017-01-06 01:31:46,404 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,404 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][21]['weight'] = 189.33475
2017-01-06 01:31:46,405 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 01:31:46,405 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'22', total_rpm_weight =  185.47833333333332
2017-01-06 01:31:46,405 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 22
2017-01-06 01:31:46,405 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 22, weight = 185.47833333333332
2017-01-06 01:31:46,405 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,405 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][22]['weight'] = 185.47833333333332
2017-01-06 01:31:46,406 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'24', nfm_total_link_weight =  0
2017-01-06 01:31:46,406 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'24', total_rpm_weight =  143.62975
2017-01-06 01:31:46,406 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 24
2017-01-06 01:31:46,406 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 24, weight = 143.62975
2017-01-06 01:31:46,406 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,406 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][24]['weight'] = 143.62975
2017-01-06 01:31:46,407 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'1', nfm_total_link_weight =  0
2017-01-06 01:31:46,412 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'1', total_rpm_weight =  176.20991666666666
2017-01-06 01:31:46,412 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 1
2017-01-06 01:31:46,412 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 1, weight = 176.20991666666666
2017-01-06 01:31:46,412 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,412 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][1]['weight'] = 176.20991666666666
2017-01-06 01:31:46,412 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 01:31:46,413 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'11', total_rpm_weight =  190.32658333333333
2017-01-06 01:31:46,413 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 11
2017-01-06 01:31:46,413 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 11, weight = 190.32658333333333
2017-01-06 01:31:46,413 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,413 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][11]['weight'] = 190.32658333333333
2017-01-06 01:31:46,413 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 01:31:46,414 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'13', total_rpm_weight =  192.55958333333336
2017-01-06 01:31:46,419 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 13
2017-01-06 01:31:46,419 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 13, weight = 192.55958333333336
2017-01-06 01:31:46,419 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,419 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][13]['weight'] = 192.55958333333336
2017-01-06 01:31:46,419 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 01:31:46,420 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'22', total_rpm_weight =  187.84791666666666
2017-01-06 01:31:46,420 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 22
2017-01-06 01:31:46,420 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 22, weight = 187.84791666666666
2017-01-06 01:31:46,420 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,420 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][22]['weight'] = 187.84791666666666
2017-01-06 01:31:46,420 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'24', nfm_total_link_weight =  0
2017-01-06 01:31:46,421 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'24', total_rpm_weight =  143.49316666666667
2017-01-06 01:31:46,421 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 24
2017-01-06 01:31:46,421 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 24, weight = 143.49316666666667
2017-01-06 01:31:46,421 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,421 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][24]['weight'] = 143.49316666666667
2017-01-06 01:31:46,421 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'1', nfm_total_link_weight =  0
2017-01-06 01:31:46,422 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'1', total_rpm_weight =  176.07333333333332
2017-01-06 01:31:46,422 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 1
2017-01-06 01:31:46,422 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 1, weight = 176.07333333333332
2017-01-06 01:31:46,422 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,422 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][1]['weight'] = 176.07333333333332
2017-01-06 01:31:46,422 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 01:31:46,423 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'12', total_rpm_weight =  192.55958333333336
2017-01-06 01:31:46,427 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 12
2017-01-06 01:31:46,427 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 12, weight = 192.55958333333336
2017-01-06 01:31:46,427 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,427 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][12]['weight'] = 192.55958333333336
2017-01-06 01:31:46,427 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'23', nfm_total_link_weight =  0
2017-01-06 01:31:46,428 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'23', total_rpm_weight =  187.63525
2017-01-06 01:31:46,428 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 23
2017-01-06 01:31:46,428 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 23, weight = 187.63525
2017-01-06 01:31:46,428 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,428 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][23]['weight'] = 187.63525
2017-01-06 01:31:46,428 - DEBUG - CALC_NFM_WEIGHT, src_node = u'21' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 01:31:46,429 - DEBUG - CALC_RPM_WEIGHT, src_node = u'21' , dst_node = u'11', total_rpm_weight =  189.33475
2017-01-06 01:31:46,429 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 21, dst_node = 11
2017-01-06 01:31:46,429 - INFO - UPDATE_GRAPH , src_dpid = 21, dst_dpid = 11, weight = 189.33475
2017-01-06 01:31:46,429 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,429 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[21][11]['weight'] = 189.33475
2017-01-06 01:31:46,429 - DEBUG - CALC_NFM_WEIGHT, src_node = u'21' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 01:31:46,429 - DEBUG - CALC_RPM_WEIGHT, src_node = u'21' , dst_node = u'22', total_rpm_weight =  186.85608333333337
2017-01-06 01:31:46,430 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 21, dst_node = 22
2017-01-06 01:31:46,430 - INFO - UPDATE_GRAPH , src_dpid = 21, dst_dpid = 22, weight = 186.85608333333337
2017-01-06 01:31:46,430 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,430 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[21][22]['weight'] = 186.85608333333337
2017-01-06 01:31:46,430 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 01:31:46,430 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'11', total_rpm_weight =  185.47833333333332
2017-01-06 01:31:46,431 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 11
2017-01-06 01:31:46,431 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 11, weight = 185.47833333333332
2017-01-06 01:31:46,431 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,431 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][11]['weight'] = 185.47833333333332
2017-01-06 01:31:46,431 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 01:31:46,436 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'12', total_rpm_weight =  187.84791666666666
2017-01-06 01:31:46,436 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 12
2017-01-06 01:31:46,436 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 12, weight = 187.84791666666666
2017-01-06 01:31:46,436 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,436 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][12]['weight'] = 187.84791666666666
2017-01-06 01:31:46,436 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'21', nfm_total_link_weight =  0
2017-01-06 01:31:46,436 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'21', total_rpm_weight =  186.85608333333337
2017-01-06 01:31:46,437 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 21
2017-01-06 01:31:46,437 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 21, weight = 186.85608333333337
2017-01-06 01:31:46,437 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,437 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][21]['weight'] = 186.85608333333337
2017-01-06 01:31:46,437 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'23', nfm_total_link_weight =  0
2017-01-06 01:31:46,437 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'23', total_rpm_weight =  182.92358333333334
2017-01-06 01:31:46,437 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 23
2017-01-06 01:31:46,438 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 23, weight = 182.92358333333334
2017-01-06 01:31:46,438 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,438 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][23]['weight'] = 182.92358333333334
2017-01-06 01:31:46,438 - DEBUG - CALC_NFM_WEIGHT, src_node = u'23' , dst_node = u'24', nfm_total_link_weight =  0
2017-01-06 01:31:46,438 - DEBUG - CALC_RPM_WEIGHT, src_node = u'23' , dst_node = u'24', total_rpm_weight =  138.70541666666665
2017-01-06 01:31:46,438 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 23, dst_node = 24
2017-01-06 01:31:46,438 - INFO - UPDATE_GRAPH , src_dpid = 23, dst_dpid = 24, weight = 138.70541666666665
2017-01-06 01:31:46,439 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,439 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[23][24]['weight'] = 138.70541666666665
2017-01-06 01:31:46,439 - DEBUG - CALC_NFM_WEIGHT, src_node = u'23' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 01:31:46,443 - DEBUG - CALC_RPM_WEIGHT, src_node = u'23' , dst_node = u'13', total_rpm_weight =  187.63525
2017-01-06 01:31:46,443 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 23, dst_node = 13
2017-01-06 01:31:46,444 - INFO - UPDATE_GRAPH , src_dpid = 23, dst_dpid = 13, weight = 187.63525
2017-01-06 01:31:46,444 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,444 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[23][13]['weight'] = 187.63525
2017-01-06 01:31:46,444 - DEBUG - CALC_NFM_WEIGHT, src_node = u'23' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 01:31:46,444 - DEBUG - CALC_RPM_WEIGHT, src_node = u'23' , dst_node = u'22', total_rpm_weight =  182.92358333333334
2017-01-06 01:31:46,444 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 23, dst_node = 22
2017-01-06 01:31:46,444 - INFO - UPDATE_GRAPH , src_dpid = 23, dst_dpid = 22, weight = 182.92358333333334
2017-01-06 01:31:46,445 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,445 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[23][22]['weight'] = 182.92358333333334
2017-01-06 01:31:46,445 - DEBUG - CALC_NFM_WEIGHT, src_node = u'24' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 01:31:46,445 - DEBUG - CALC_RPM_WEIGHT, src_node = u'24' , dst_node = u'12', total_rpm_weight =  143.62975
2017-01-06 01:31:46,445 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 24, dst_node = 12
2017-01-06 01:31:46,445 - INFO - UPDATE_GRAPH , src_dpid = 24, dst_dpid = 12, weight = 143.62975
2017-01-06 01:31:46,445 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,446 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[24][12]['weight'] = 143.62975
2017-01-06 01:31:46,446 - DEBUG - CALC_NFM_WEIGHT, src_node = u'24' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 01:31:46,446 - DEBUG - CALC_RPM_WEIGHT, src_node = u'24' , dst_node = u'13', total_rpm_weight =  143.49316666666667
2017-01-06 01:31:46,446 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 24, dst_node = 13
2017-01-06 01:31:46,446 - INFO - UPDATE_GRAPH , src_dpid = 24, dst_dpid = 13, weight = 143.49316666666667
2017-01-06 01:31:46,446 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,446 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[24][13]['weight'] = 143.49316666666667
2017-01-06 01:31:46,447 - DEBUG - CALC_NFM_WEIGHT, src_node = u'24' , dst_node = u'23', nfm_total_link_weight =  0
2017-01-06 01:31:46,447 - DEBUG - CALC_RPM_WEIGHT, src_node = u'24' , dst_node = u'23', total_rpm_weight =  138.70541666666665
2017-01-06 01:31:46,447 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 24, dst_node = 23
2017-01-06 01:31:46,447 - INFO - UPDATE_GRAPH , src_dpid = 24, dst_dpid = 23, weight = 138.70541666666665
2017-01-06 01:31:46,451 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:31:46,452 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[24][23]['weight'] = 138.70541666666665
2017-01-06 01:31:46,452 - INFO - ________________ ALL_TOPOLOGY_PRINT begin  : 'After WEIGHT_ADDED_TO_TOPOLOGY'________
2017-01-06 01:31:46,452 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (1,11, {'src_port': 1, 'dst_name': 'b1-eth1', 'weight': 173.84033333333335, 'bw': 10, 'dst_port': 1, 'src_name': 's1-eth1'})
2017-01-06 01:31:46,452 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (1,12, {'src_port': 2, 'dst_name': 's2-eth1', 'weight': 176.20991666666666, 'bw': 10, 'dst_port': 1, 'src_name': 'b1-eth2'})
2017-01-06 01:31:46,452 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (1,13, {'src_port': 3, 'dst_name': 's3-eth1', 'weight': 176.07333333333332, 'bw': 10, 'dst_port': 1, 'src_name': 'b1-eth3'})
2017-01-06 01:31:46,452 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,1, {'src_port': 1, 'dst_name': 'b1-eth1', 'weight': 173.84033333333335, 'bw': 10, 'dst_port': 1, 'src_name': 's1-eth1'})
2017-01-06 01:31:46,453 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,12, {'src_port': 2, 'dst_name': 's2-eth2', 'weight': 190.32658333333333, 'bw': 10, 'dst_port': 2, 'src_name': 's1-eth2'})
2017-01-06 01:31:46,453 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,21, {'src_port': 3, 'dst_name': 'l1-eth1', 'weight': 189.33475, 'bw': 10, 'dst_port': 1, 'src_name': 's1-eth3'})
2017-01-06 01:31:46,453 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,22, {'src_port': 4, 'dst_name': 'l2-eth1', 'weight': 185.47833333333332, 'bw': 10, 'dst_port': 1, 'src_name': 's1-eth4'})
2017-01-06 01:31:46,453 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,24, {'src_port': 5, 'dst_name': 'l4-eth1', 'weight': 143.62975, 'bw': 10, 'dst_port': 1, 'src_name': 's2-eth5'})
2017-01-06 01:31:46,453 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,1, {'src_port': 1, 'dst_name': 'b1-eth2', 'weight': 176.20991666666666, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth1'})
2017-01-06 01:31:46,453 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,11, {'src_port': 2, 'dst_name': 's2-eth2', 'weight': 190.32658333333333, 'bw': 10, 'dst_port': 2, 'src_name': 's1-eth2'})
2017-01-06 01:31:46,453 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,13, {'src_port': 3, 'dst_name': 's3-eth2', 'weight': 192.55958333333336, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth3'})
2017-01-06 01:31:46,454 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,22, {'src_port': 4, 'dst_name': 'l2-eth2', 'weight': 187.84791666666666, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth4'})
2017-01-06 01:31:46,454 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (13,24, {'src_port': 4, 'dst_name': 'l4-eth2', 'weight': 143.49316666666667, 'bw': 10, 'dst_port': 2, 'src_name': 's3-eth4'})
2017-01-06 01:31:46,454 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (13,1, {'src_port': 1, 'dst_name': 'b1-eth3', 'weight': 176.07333333333332, 'bw': 10, 'dst_port': 3, 'src_name': 's3-eth1'})
2017-01-06 01:31:46,454 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (13,12, {'src_port': 2, 'dst_name': 's2-eth3', 'weight': 192.55958333333336, 'bw': 10, 'dst_port': 3, 'src_name': 's3-eth2'})
2017-01-06 01:31:46,454 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (13,23, {'src_port': 3, 'dst_name': 'l3-eth1', 'weight': 187.63525, 'bw': 10, 'dst_port': 1, 'src_name': 's3-eth3'})
2017-01-06 01:31:46,454 - DEBUG - WEIGHTED_TOPOLOGY FINAL: ('00:00:00:00:02:01',23, {'end_host': True, 'src_port': 4, 'weight': 0, 'ip': '10.2.0.1', 'bw': 10, 'dst_port': 4, 'src_dpid': '00:00:00:00:02:01', 'dst_dpid': 23})
2017-01-06 01:31:46,454 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (21,'00:00:00:00:01:01', {'end_host': True, 'bw': 10, 'src_port': 3, 'dst_port': 3, 'weight': 0, 'src_dpid': 21, 'dst_dpid': '00:00:00:00:01:01'})
