2017-01-06 01:07:22,421 - INFO - Initializing cpmlogger.
2017-01-06 01:07:22,421 - INFO - BOOTSTRAP, type = 1 , host_count = 4
2017-01-06 01:07:57,870 - INFO - ________________ ALL_TOPOLOGY_PRINT begin  : 'At start: Initializing topology'________
2017-01-06 01:07:57,876 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,22, {'bw': 10, 'src_port': 4, 'dst_name': 'l2-eth1', 'weight': 0, 'src_name': 's1-eth4', 'dst_port': 1})
2017-01-06 01:09:47,596 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'1', nfm_total_link_weight =  0
2017-01-06 01:09:47,597 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'1', total_rpm_weight =  319.58345833333334
2017-01-06 01:09:47,598 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 1
2017-01-06 01:09:47,598 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 1, weight = 319.58345833333334
2017-01-06 01:09:47,598 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,599 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][1]['weight'] = 319.58345833333334
2017-01-06 01:09:47,599 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 01:09:47,600 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'12', total_rpm_weight =  401.8015833333333
2017-01-06 01:09:47,601 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 12
2017-01-06 01:09:47,601 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 12, weight = 401.8015833333333
2017-01-06 01:09:47,602 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,602 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][12]['weight'] = 401.8015833333333
2017-01-06 01:09:47,602 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'21', nfm_total_link_weight =  0
2017-01-06 01:09:47,603 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'21', total_rpm_weight =  443.6006666666667
2017-01-06 01:09:47,604 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 21
2017-01-06 01:09:47,605 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 21, weight = 443.6006666666667
2017-01-06 01:09:47,606 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,607 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][21]['weight'] = 443.6006666666667
2017-01-06 01:09:47,608 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 01:09:47,609 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'22', total_rpm_weight =  432.562625
2017-01-06 01:09:47,610 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 22
2017-01-06 01:09:47,610 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 22, weight = 432.562625
2017-01-06 01:09:47,611 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,611 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][22]['weight'] = 432.562625
2017-01-06 01:09:47,612 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'24', nfm_total_link_weight =  0
2017-01-06 01:09:47,613 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'24', total_rpm_weight =  350.82391666666666
2017-01-06 01:09:47,614 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 24
2017-01-06 01:09:47,614 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 24, weight = 350.82391666666666
2017-01-06 01:09:47,615 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,615 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][24]['weight'] = 350.82391666666666
2017-01-06 01:09:47,616 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 01:09:47,617 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'11', total_rpm_weight =  401.8015833333333
2017-01-06 01:09:47,618 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 11
2017-01-06 01:09:47,618 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 11, weight = 401.8015833333333
2017-01-06 01:09:47,619 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,620 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][11]['weight'] = 401.8015833333333
2017-01-06 01:09:47,620 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 01:09:47,623 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'13', total_rpm_weight =  465.4155
2017-01-06 01:09:47,624 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 13
2017-01-06 01:09:47,624 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 13, weight = 465.4155
2017-01-06 01:09:47,624 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,625 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][13]['weight'] = 465.4155
2017-01-06 01:09:47,625 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 01:09:47,626 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'22', total_rpm_weight =  462.50645833333334
2017-01-06 01:09:47,626 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 22
2017-01-06 01:09:47,627 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 22, weight = 462.50645833333334
2017-01-06 01:09:47,627 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,627 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][22]['weight'] = 462.50645833333334
2017-01-06 01:09:47,628 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'24', nfm_total_link_weight =  0
2017-01-06 01:09:47,629 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'24', total_rpm_weight =  384.49399999999997
2017-01-06 01:09:47,629 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 24
2017-01-06 01:09:47,630 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 24, weight = 384.49399999999997
2017-01-06 01:09:47,630 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,631 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][24]['weight'] = 384.49399999999997
2017-01-06 01:09:47,631 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'1', nfm_total_link_weight =  0
2017-01-06 01:09:47,633 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'1', total_rpm_weight =  383.197375
2017-01-06 01:09:47,633 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 1
2017-01-06 01:09:47,633 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 1, weight = 383.197375
2017-01-06 01:09:47,634 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,635 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][1]['weight'] = 383.197375
2017-01-06 01:09:47,636 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 01:09:47,637 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'12', total_rpm_weight =  465.4155
2017-01-06 01:09:47,638 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 12
2017-01-06 01:09:47,638 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 12, weight = 465.4155
2017-01-06 01:09:47,638 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,639 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][12]['weight'] = 465.4155
2017-01-06 01:09:47,639 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'23', nfm_total_link_weight =  0
2017-01-06 01:09:47,640 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'23', total_rpm_weight =  471.19645833333334
2017-01-06 01:09:47,641 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 23
2017-01-06 01:09:47,641 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 23, weight = 471.19645833333334
2017-01-06 01:09:47,642 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,642 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][23]['weight'] = 471.19645833333334
2017-01-06 01:09:47,642 - DEBUG - CALC_NFM_WEIGHT, src_node = u'21' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 01:09:47,643 - DEBUG - CALC_RPM_WEIGHT, src_node = u'21' , dst_node = u'11', total_rpm_weight =  443.6006666666667
2017-01-06 01:09:47,644 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 21, dst_node = 11
2017-01-06 01:09:47,644 - INFO - UPDATE_GRAPH , src_dpid = 21, dst_dpid = 11, weight = 443.6006666666667
2017-01-06 01:09:47,644 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,645 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[21][11]['weight'] = 443.6006666666667
2017-01-06 01:09:47,645 - DEBUG - CALC_NFM_WEIGHT, src_node = u'21' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 01:09:47,649 - DEBUG - CALC_RPM_WEIGHT, src_node = u'21' , dst_node = u'22', total_rpm_weight =  504.3055416666667
2017-01-06 01:09:47,650 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 21, dst_node = 22
2017-01-06 01:09:47,650 - INFO - UPDATE_GRAPH , src_dpid = 21, dst_dpid = 22, weight = 504.3055416666667
2017-01-06 01:09:47,651 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,652 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[21][22]['weight'] = 504.3055416666667
2017-01-06 01:09:47,653 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 01:09:47,654 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'11', total_rpm_weight =  432.562625
2017-01-06 01:09:47,655 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 11
2017-01-06 01:09:47,655 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 11, weight = 432.562625
2017-01-06 01:09:47,656 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,656 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][11]['weight'] = 432.562625
2017-01-06 01:09:47,657 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 01:09:47,658 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'12', total_rpm_weight =  462.50645833333334
2017-01-06 01:09:47,659 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 12
2017-01-06 01:09:47,659 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 12, weight = 462.50645833333334
2017-01-06 01:09:47,660 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,660 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][12]['weight'] = 462.50645833333334
2017-01-06 01:09:47,661 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'21', nfm_total_link_weight =  0
2017-01-06 01:09:47,662 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'21', total_rpm_weight =  504.3055416666667
2017-01-06 01:09:47,662 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 21
2017-01-06 01:09:47,662 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 21, weight = 504.3055416666667
2017-01-06 01:09:47,663 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,663 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][21]['weight'] = 504.3055416666667
2017-01-06 01:09:47,664 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'23', nfm_total_link_weight =  0
2017-01-06 01:09:47,665 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'23', total_rpm_weight =  468.2874166666667
2017-01-06 01:09:47,665 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 23
2017-01-06 01:09:47,666 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 23, weight = 468.2874166666667
2017-01-06 01:09:47,666 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,667 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][23]['weight'] = 468.2874166666667
2017-01-06 01:09:47,667 - DEBUG - CALC_NFM_WEIGHT, src_node = u'23' , dst_node = u'24', nfm_total_link_weight =  0
2017-01-06 01:09:47,668 - DEBUG - CALC_RPM_WEIGHT, src_node = u'23' , dst_node = u'24', total_rpm_weight =  356.60487499999994
2017-01-06 01:09:47,669 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 23, dst_node = 24
2017-01-06 01:09:47,669 - INFO - UPDATE_GRAPH , src_dpid = 23, dst_dpid = 24, weight = 356.60487499999994
2017-01-06 01:09:47,670 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,670 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[23][24]['weight'] = 356.60487499999994
2017-01-06 01:09:47,670 - DEBUG - CALC_NFM_WEIGHT, src_node = u'23' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 01:09:47,672 - DEBUG - CALC_RPM_WEIGHT, src_node = u'23' , dst_node = u'13', total_rpm_weight =  471.19645833333334
2017-01-06 01:09:47,672 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 23, dst_node = 13
2017-01-06 01:09:47,672 - INFO - UPDATE_GRAPH , src_dpid = 23, dst_dpid = 13, weight = 471.19645833333334
2017-01-06 01:09:47,673 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,673 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[23][13]['weight'] = 471.19645833333334
2017-01-06 01:09:47,674 - DEBUG - CALC_NFM_WEIGHT, src_node = u'23' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 01:09:47,675 - DEBUG - CALC_RPM_WEIGHT, src_node = u'23' , dst_node = u'22', total_rpm_weight =  468.2874166666667
2017-01-06 01:09:47,675 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 23, dst_node = 22
2017-01-06 01:09:47,675 - INFO - UPDATE_GRAPH , src_dpid = 23, dst_dpid = 22, weight = 468.2874166666667
2017-01-06 01:09:47,676 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,676 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[23][22]['weight'] = 468.2874166666667
2017-01-06 01:09:47,677 - DEBUG - CALC_NFM_WEIGHT, src_node = u'24' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 01:09:47,678 - DEBUG - CALC_RPM_WEIGHT, src_node = u'24' , dst_node = u'12', total_rpm_weight =  350.82391666666666
2017-01-06 01:09:47,679 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 24, dst_node = 12
2017-01-06 01:09:47,679 - INFO - UPDATE_GRAPH , src_dpid = 24, dst_dpid = 12, weight = 350.82391666666666
2017-01-06 01:09:47,681 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,681 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[24][12]['weight'] = 350.82391666666666
2017-01-06 01:09:47,684 - DEBUG - CALC_NFM_WEIGHT, src_node = u'24' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 01:09:47,686 - DEBUG - CALC_RPM_WEIGHT, src_node = u'24' , dst_node = u'13', total_rpm_weight =  384.49399999999997
2017-01-06 01:09:47,686 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 24, dst_node = 13
2017-01-06 01:09:47,687 - INFO - UPDATE_GRAPH , src_dpid = 24, dst_dpid = 13, weight = 384.49399999999997
2017-01-06 01:09:47,687 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,688 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[24][13]['weight'] = 384.49399999999997
2017-01-06 01:09:47,688 - DEBUG - CALC_NFM_WEIGHT, src_node = u'24' , dst_node = u'23', nfm_total_link_weight =  0
2017-01-06 01:09:47,689 - DEBUG - CALC_RPM_WEIGHT, src_node = u'24' , dst_node = u'23', total_rpm_weight =  356.60487499999994
2017-01-06 01:09:47,689 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 24, dst_node = 23
2017-01-06 01:09:47,690 - INFO - UPDATE_GRAPH , src_dpid = 24, dst_dpid = 23, weight = 356.60487499999994
2017-01-06 01:09:47,690 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 01:09:47,691 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[24][23]['weight'] = 356.60487499999994
2017-01-06 01:09:47,691 - INFO - ________________ ALL_TOPOLOGY_PRINT begin  : 'After WEIGHT_ADDED_TO_TOPOLOGY'________
2017-01-06 01:09:47,692 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (1,11, {'src_port': 1, 'dst_name': 's1-eth1', 'weight': 319.58345833333334, 'bw': 10, 'dst_port': 1, 'src_name': 'b1-eth1'})
2017-01-06 01:09:47,692 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (1,13, {'src_port': 3, 'dst_name': 's3-eth1', 'weight': 383.197375, 'bw': 10, 'dst_port': 1, 'src_name': 'b1-eth3'})
2017-01-06 01:09:47,692 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,1, {'src_port': 1, 'dst_name': 's1-eth1', 'weight': 319.58345833333334, 'bw': 10, 'dst_port': 1, 'src_name': 'b1-eth1'})
2017-01-06 01:09:47,693 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,12, {'src_port': 2, 'dst_name': 's1-eth2', 'weight': 401.8015833333333, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth2'})
2017-01-06 01:09:47,693 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,21, {'src_port': 3, 'dst_name': 'l1-eth1', 'weight': 443.6006666666667, 'bw': 10, 'dst_port': 1, 'src_name': 's1-eth3'})
2017-01-06 01:09:47,693 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,22, {'src_port': 4, 'dst_name': 'l2-eth1', 'weight': 432.562625, 'bw': 10, 'dst_port': 1, 'src_name': 's1-eth4'})
2017-01-06 01:09:47,694 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,24, {'src_port': 5, 'dst_name': 'l4-eth1', 'weight': 350.82391666666666, 'bw': 10, 'dst_port': 1, 'src_name': 's2-eth5'})
2017-01-06 01:09:47,694 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,11, {'src_port': 2, 'dst_name': 's1-eth2', 'weight': 401.8015833333333, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth2'})
2017-01-06 01:09:47,694 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,13, {'src_port': 3, 'dst_name': 's3-eth2', 'weight': 465.4155, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth3'})
2017-01-06 01:09:47,695 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,22, {'src_port': 4, 'dst_name': 'l2-eth2', 'weight': 462.50645833333334, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth4'})
2017-01-06 01:09:47,696 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (13,24, {'src_port': 4, 'dst_name': 'l4-eth2', 'weight': 384.49399999999997, 'bw': 10, 'dst_port': 2, 'src_name': 's3-eth4'})
2017-01-06 01:09:47,696 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (13,1, {'src_port': 3, 'dst_name': 's3-eth1', 'weight': 383.197375, 'bw': 10, 'dst_port': 1, 'src_name': 'b1-eth3'})
2017-01-06 01:09:47,697 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (13,12, {'src_port': 3, 'dst_name': 's3-eth2', 'weight': 465.4155, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth3'})
2017-01-06 01:09:47,698 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (13,23, {'src_port': 3, 'dst_name': 'l3-eth1', 'weight': 471.19645833333334, 'bw': 10, 'dst_port': 1, 'src_name': 's3-eth3'})
2017-01-06 01:09:47,698 - DEBUG - WEIGHTED_TOPOLOGY FINAL: ('00:00:00:00:02:01',23, {'end_host': True, 'src_port': 4, 'weight': 0, 'ip': '10.2.0.1', 'bw': 10, 'dst_port': 4, 'src_dpid': '00:00:00:00:02:01', 'dst_dpid': 23})
2017-01-06 01:09:47,699 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (21,'00:00:00:00:01:01', {'end_host': True, 'bw': 10, 'src_port': 3, 'dst_port': 3, 'weight': 0, 'src_dpid': 21, 'dst_dpid': '00:00:00:00:01:01'})
2017-01-06 01:09:47,699 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (21,'00:00:00:00:01:02', {'end_host': True, 'bw': 10, 'src_port': 4, 'dst_port': 4, 'weight': 0, 'src_dpid': 21, 'dst_dpid': '00:00:00:00:01:02'})
2017-01-06 01:09:47,700 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (21,11, {'src_port': 1, 'dst_name': 's1-eth3', 'weight': 443.6006666666667, 'bw': 10, 'dst_port': 3, 'src_name': 'l1-eth1'})
2017-01-06 01:09:47,700 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (21,22, {'src_port': 2, 'dst_name': 'l2-eth3', 'weight': 504.3055416666667, 'bw': 10, 'dst_port': 3, 'src_name': 'l1-eth2'})
2017-01-06 01:09:47,701 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (22,11, {'src_port': 1, 'dst_name': 's1-eth4', 'weight': 432.562625, 'bw': 10, 'dst_port': 4, 'src_name': 'l2-eth1'})
2017-01-06 01:09:47,701 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (22,12, {'src_port': 4, 'dst_name': 'l2-eth2', 'weight': 462.50645833333334, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth4'})
2017-01-06 01:09:47,701 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (22,21, {'src_port': 3, 'dst_name': 'l1-eth2', 'weight': 504.3055416666667, 'bw': 10, 'dst_port': 2, 'src_name': 'l2-eth3'})
2017-01-06 01:09:47,702 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (22,23, {'src_port': 4, 'dst_name': 'l3-eth2', 'weight': 468.2874166666667, 'bw': 10, 'dst_port': 2, 'src_name': 'l2-eth4'})
2017-01-06 01:09:47,702 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,24, {'src_port': 3, 'dst_name': 'l3-eth3', 'weight': 356.60487499999994, 'bw': 10, 'dst_port': 3, 'src_name': 'l4-eth3'})
2017-01-06 01:09:47,703 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,'00:00:00:00:02:01', {'end_host': True, 'bw': 10, 'src_port': 4, 'dst_port': 4, 'weight': 0, 'src_dpid': 23, 'dst_dpid': '00:00:00:00:02:01'})
2017-01-06 01:09:47,703 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,13, {'src_port': 3, 'dst_name': 'l3-eth1', 'weight': 471.19645833333334, 'bw': 10, 'dst_port': 1, 'src_name': 's3-eth3'})
2017-01-06 01:09:47,704 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,22, {'src_port': 2, 'dst_name': 'l2-eth4', 'weight': 468.2874166666667, 'bw': 10, 'dst_port': 4, 'src_name': 'l3-eth2'})
2017-01-06 01:09:47,704 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (23,'00:00:00:00:02:02', {'end_host': True, 'bw': 10, 'src_port': 5, 'dst_port': 5, 'weight': 0, 'src_dpid': 23, 'dst_dpid': '00:00:00:00:02:02'})
2017-01-06 01:09:47,705 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (24,12, {'src_port': 5, 'dst_name': 'l4-eth1', 'weight': 350.82391666666666, 'bw': 10, 'dst_port': 1, 'src_name': 's2-eth5'})
2017-01-06 01:09:47,705 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (24,13, {'src_port': 2, 'dst_name': 's3-eth4', 'weight': 384.49399999999997, 'bw': 10, 'dst_port': 4, 'src_name': 'l4-eth2'})
2017-01-06 01:09:47,705 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (24,23, {'src_port': 3, 'dst_name': 'l3-eth3', 'weight': 356.60487499999994, 'bw': 10, 'dst_port': 3, 'src_name': 'l4-eth3'})
