2017-01-06 03:40:02,239 - INFO - Initializing cpmlogger.
2017-01-06 03:40:02,240 - INFO - BOOTSTRAP, type = 1 , host_count = 4
2017-01-06 03:40:05,652 - INFO - ________________ ALL_TOPOLOGY_PRINT begin  : 'At start: Initializing topology'________
2017-01-06 03:40:05,652 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (1,11, {'bw': 10, 'src_port': 1, 'dst_name': 's1-eth1', 'weight': 0, 'src_name': 'b1-eth1', 'dst_port': 1})
2017-01-06 03:42:05,930 - DEBUG - FETCH_RPM_METRICS: -----> EMPTY - rpm_metrics_data  = [[u'latencies', {u'11': {u'25th_latency': 185.62222222222223, u'75th_latency': 328.0111111111111, u'median_latency': 277.15555555555557}, u'24': {u'25th_latency': 102.5611111111111, u'75th_latency': 198.97222222222223, u'median_latency': 146.77777777777777}, u'13': {u'25th_latency': 179.97777777777776, u'75th_latency': 356.1111111111111, u'median_latency': 264.5888888888889}, u'12': {u'25th_latency': 171.85555555555555, u'75th_latency': 317.10555555555555, u'median_latency': 271.05555555555554}, u'21': {u'25th_latency': 190.25, u'75th_latency': 318.9555555555556, u'median_latency': 252.3222222222222}, u'22': {u'25th_latency': 175.85, u'75th_latency': 348.27222222222224, u'median_latency': 264.7}, u'23': {u'25th_latency': 196.0888888888889, u'75th_latency': 359.93888888888887, u'median_latency': 281.52222222222224}, u'1': {u'25th_latency': 151.65555555555557, u'75th_latency': 273.5888888888889, u'median_latency': 225.67777777777778}}]] 
2017-01-06 03:42:05,930 - DEBUG - FETCH_RPM_METRICS: HTTP GET RESULT - rpm_metrics_data  = [[u'latencies', {u'11': {u'25th_latency': 185.62222222222223, u'75th_latency': 328.0111111111111, u'median_latency': 277.15555555555557}, u'24': {u'25th_latency': 102.5611111111111, u'75th_latency': 198.97222222222223, u'median_latency': 146.77777777777777}, u'13': {u'25th_latency': 179.97777777777776, u'75th_latency': 356.1111111111111, u'median_latency': 264.5888888888889}, u'12': {u'25th_latency': 171.85555555555555, u'75th_latency': 317.10555555555555, u'median_latency': 271.05555555555554}, u'21': {u'25th_latency': 190.25, u'75th_latency': 318.9555555555556, u'median_latency': 252.3222222222222}, u'22': {u'25th_latency': 175.85, u'75th_latency': 348.27222222222224, u'median_latency': 264.7}, u'23': {u'25th_latency': 196.0888888888889, u'75th_latency': 359.93888888888887, u'median_latency': 281.52222222222224}, u'1': {u'25th_latency': 151.65555555555557, u'75th_latency': 273.5888888888889, u'median_latency': 225.67777777777778}}]] 
2017-01-06 03:42:05,931 - DEBUG - CALC_NFM_WEIGHT, src_node = u'1' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 03:42:05,931 - DEBUG - CALC_RPM_WEIGHT, src_node = u'1' , dst_node = u'11', total_rpm_weight =  160.42491666666666
2017-01-06 03:42:05,931 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 1, dst_node = 11
2017-01-06 03:42:05,931 - INFO - UPDATE_GRAPH , src_dpid = 1, dst_dpid = 11, weight = 160.42491666666666
2017-01-06 03:42:05,931 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,932 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[1][11]['weight'] = 160.42491666666666
2017-01-06 03:42:05,932 - DEBUG - CALC_NFM_WEIGHT, src_node = u'1' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 03:42:05,932 - DEBUG - CALC_RPM_WEIGHT, src_node = u'1' , dst_node = u'12', total_rpm_weight =  157.38295833333333
2017-01-06 03:42:05,932 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 1, dst_node = 12
2017-01-06 03:42:05,932 - INFO - UPDATE_GRAPH , src_dpid = 1, dst_dpid = 12, weight = 157.38295833333333
2017-01-06 03:42:05,933 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,933 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[1][12]['weight'] = 157.38295833333333
2017-01-06 03:42:05,933 - DEBUG - CALC_NFM_WEIGHT, src_node = u'1' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 03:42:05,933 - DEBUG - CALC_RPM_WEIGHT, src_node = u'1' , dst_node = u'13', total_rpm_weight =  160.204
2017-01-06 03:42:05,933 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 1, dst_node = 13
2017-01-06 03:42:05,934 - INFO - UPDATE_GRAPH , src_dpid = 1, dst_dpid = 13, weight = 160.204
2017-01-06 03:42:05,934 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,934 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[1][13]['weight'] = 160.204
2017-01-06 03:42:05,934 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'1', nfm_total_link_weight =  0
2017-01-06 03:42:05,934 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'1', total_rpm_weight =  160.42491666666666
2017-01-06 03:42:05,935 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 1
2017-01-06 03:42:05,935 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 1, weight = 160.42491666666666
2017-01-06 03:42:05,935 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,935 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][1]['weight'] = 160.42491666666666
2017-01-06 03:42:05,935 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 03:42:05,935 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'12', total_rpm_weight =  173.16887499999999
2017-01-06 03:42:05,935 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 12
2017-01-06 03:42:05,936 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 12, weight = 173.16887499999999
2017-01-06 03:42:05,936 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,936 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][12]['weight'] = 173.16887499999999
2017-01-06 03:42:05,936 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'21', nfm_total_link_weight =  0
2017-01-06 03:42:05,936 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'21', total_rpm_weight =  171.74804166666667
2017-01-06 03:42:05,936 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 21
2017-01-06 03:42:05,937 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 21, weight = 171.74804166666667
2017-01-06 03:42:05,937 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,937 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][21]['weight'] = 171.74804166666667
2017-01-06 03:42:05,937 - DEBUG - CALC_NFM_WEIGHT, src_node = u'11' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 03:42:05,937 - DEBUG - CALC_RPM_WEIGHT, src_node = u'11' , dst_node = u'22', total_rpm_weight =  175.02100000000002
2017-01-06 03:42:05,937 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 11, dst_node = 22
2017-01-06 03:42:05,937 - INFO - UPDATE_GRAPH , src_dpid = 11, dst_dpid = 22, weight = 175.02100000000002
2017-01-06 03:42:05,937 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,938 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[11][22]['weight'] = 175.02100000000002
2017-01-06 03:42:05,938 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'24', nfm_total_link_weight =  0
2017-01-06 03:42:05,938 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'24', total_rpm_weight =  134.15829166666666
2017-01-06 03:42:05,938 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 24
2017-01-06 03:42:05,938 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 24, weight = 134.15829166666666
2017-01-06 03:42:05,938 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,938 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][24]['weight'] = 134.15829166666666
2017-01-06 03:42:05,939 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'1', nfm_total_link_weight =  0
2017-01-06 03:42:05,939 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'1', total_rpm_weight =  157.38295833333333
2017-01-06 03:42:05,939 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 1
2017-01-06 03:42:05,939 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 1, weight = 157.38295833333333
2017-01-06 03:42:05,939 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,940 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][1]['weight'] = 157.38295833333333
2017-01-06 03:42:05,940 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 03:42:05,940 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'11', total_rpm_weight =  173.16887499999999
2017-01-06 03:42:05,940 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 11
2017-01-06 03:42:05,940 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 11, weight = 173.16887499999999
2017-01-06 03:42:05,940 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,941 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][11]['weight'] = 173.16887499999999
2017-01-06 03:42:05,941 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 03:42:05,941 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'13', total_rpm_weight =  172.9479583333333
2017-01-06 03:42:05,941 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 13
2017-01-06 03:42:05,942 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 13, weight = 172.9479583333333
2017-01-06 03:42:05,942 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,942 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][13]['weight'] = 172.9479583333333
2017-01-06 03:42:05,942 - DEBUG - CALC_NFM_WEIGHT, src_node = u'12' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 03:42:05,942 - DEBUG - CALC_RPM_WEIGHT, src_node = u'12' , dst_node = u'22', total_rpm_weight =  171.97904166666666
2017-01-06 03:42:05,942 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 12, dst_node = 22
2017-01-06 03:42:05,943 - INFO - UPDATE_GRAPH , src_dpid = 12, dst_dpid = 22, weight = 171.97904166666666
2017-01-06 03:42:05,943 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,943 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[12][22]['weight'] = 171.97904166666666
2017-01-06 03:42:05,943 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'24', nfm_total_link_weight =  0
2017-01-06 03:42:05,943 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'24', total_rpm_weight =  136.97933333333333
2017-01-06 03:42:05,943 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 24
2017-01-06 03:42:05,943 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 24, weight = 136.97933333333333
2017-01-06 03:42:05,944 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,944 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][24]['weight'] = 136.97933333333333
2017-01-06 03:42:05,944 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'1', nfm_total_link_weight =  0
2017-01-06 03:42:05,944 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'1', total_rpm_weight =  160.204
2017-01-06 03:42:05,944 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 1
2017-01-06 03:42:05,945 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 1, weight = 160.204
2017-01-06 03:42:05,945 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,945 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][1]['weight'] = 160.204
2017-01-06 03:42:05,945 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 03:42:05,945 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'12', total_rpm_weight =  172.9479583333333
2017-01-06 03:42:05,945 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 12
2017-01-06 03:42:05,945 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 12, weight = 172.9479583333333
2017-01-06 03:42:05,946 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,946 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][12]['weight'] = 172.9479583333333
2017-01-06 03:42:05,946 - DEBUG - CALC_NFM_WEIGHT, src_node = u'13' , dst_node = u'23', nfm_total_link_weight =  0
2017-01-06 03:42:05,946 - DEBUG - CALC_RPM_WEIGHT, src_node = u'13' , dst_node = u'23', total_rpm_weight =  180.20795833333335
2017-01-06 03:42:05,947 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 13, dst_node = 23
2017-01-06 03:42:05,947 - INFO - UPDATE_GRAPH , src_dpid = 13, dst_dpid = 23, weight = 180.20795833333335
2017-01-06 03:42:05,947 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,947 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[13][23]['weight'] = 180.20795833333335
2017-01-06 03:42:05,947 - DEBUG - CALC_NFM_WEIGHT, src_node = u'21' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 03:42:05,947 - DEBUG - CALC_RPM_WEIGHT, src_node = u'21' , dst_node = u'11', total_rpm_weight =  171.74804166666667
2017-01-06 03:42:05,948 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 21, dst_node = 11
2017-01-06 03:42:05,948 - INFO - UPDATE_GRAPH , src_dpid = 21, dst_dpid = 11, weight = 171.74804166666667
2017-01-06 03:42:05,948 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,948 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[21][11]['weight'] = 171.74804166666667
2017-01-06 03:42:05,948 - DEBUG - CALC_NFM_WEIGHT, src_node = u'21' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 03:42:05,948 - DEBUG - CALC_RPM_WEIGHT, src_node = u'21' , dst_node = u'22', total_rpm_weight =  170.55820833333334
2017-01-06 03:42:05,949 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 21, dst_node = 22
2017-01-06 03:42:05,949 - INFO - UPDATE_GRAPH , src_dpid = 21, dst_dpid = 22, weight = 170.55820833333334
2017-01-06 03:42:05,949 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,949 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[21][22]['weight'] = 170.55820833333334
2017-01-06 03:42:05,949 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'11', nfm_total_link_weight =  0
2017-01-06 03:42:05,949 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'11', total_rpm_weight =  175.02100000000002
2017-01-06 03:42:05,950 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 11
2017-01-06 03:42:05,950 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 11, weight = 175.02100000000002
2017-01-06 03:42:05,950 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,950 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][11]['weight'] = 175.02100000000002
2017-01-06 03:42:05,950 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 03:42:05,950 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'12', total_rpm_weight =  171.97904166666666
2017-01-06 03:42:05,951 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 12
2017-01-06 03:42:05,951 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 12, weight = 171.97904166666666
2017-01-06 03:42:05,951 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,951 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][12]['weight'] = 171.97904166666666
2017-01-06 03:42:05,951 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'21', nfm_total_link_weight =  0
2017-01-06 03:42:05,951 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'21', total_rpm_weight =  170.55820833333334
2017-01-06 03:42:05,951 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 21
2017-01-06 03:42:05,952 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 21, weight = 170.55820833333334
2017-01-06 03:42:05,952 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,952 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][21]['weight'] = 170.55820833333334
2017-01-06 03:42:05,952 - DEBUG - CALC_NFM_WEIGHT, src_node = u'22' , dst_node = u'23', nfm_total_link_weight =  0
2017-01-06 03:42:05,952 - DEBUG - CALC_RPM_WEIGHT, src_node = u'22' , dst_node = u'23', total_rpm_weight =  179.2390416666667
2017-01-06 03:42:05,952 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 22, dst_node = 23
2017-01-06 03:42:05,953 - INFO - UPDATE_GRAPH , src_dpid = 22, dst_dpid = 23, weight = 179.2390416666667
2017-01-06 03:42:05,953 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,953 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[22][23]['weight'] = 179.2390416666667
2017-01-06 03:42:05,953 - DEBUG - CALC_NFM_WEIGHT, src_node = u'23' , dst_node = u'24', nfm_total_link_weight =  0
2017-01-06 03:42:05,953 - DEBUG - CALC_RPM_WEIGHT, src_node = u'23' , dst_node = u'24', total_rpm_weight =  141.41829166666668
2017-01-06 03:42:05,953 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 23, dst_node = 24
2017-01-06 03:42:05,954 - INFO - UPDATE_GRAPH , src_dpid = 23, dst_dpid = 24, weight = 141.41829166666668
2017-01-06 03:42:05,954 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,954 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[23][24]['weight'] = 141.41829166666668
2017-01-06 03:42:05,954 - DEBUG - CALC_NFM_WEIGHT, src_node = u'23' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 03:42:05,954 - DEBUG - CALC_RPM_WEIGHT, src_node = u'23' , dst_node = u'13', total_rpm_weight =  180.20795833333335
2017-01-06 03:42:05,954 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 23, dst_node = 13
2017-01-06 03:42:05,954 - INFO - UPDATE_GRAPH , src_dpid = 23, dst_dpid = 13, weight = 180.20795833333335
2017-01-06 03:42:05,955 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,955 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[23][13]['weight'] = 180.20795833333335
2017-01-06 03:42:05,955 - DEBUG - CALC_NFM_WEIGHT, src_node = u'23' , dst_node = u'22', nfm_total_link_weight =  0
2017-01-06 03:42:05,955 - DEBUG - CALC_RPM_WEIGHT, src_node = u'23' , dst_node = u'22', total_rpm_weight =  179.2390416666667
2017-01-06 03:42:05,955 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 23, dst_node = 22
2017-01-06 03:42:05,955 - INFO - UPDATE_GRAPH , src_dpid = 23, dst_dpid = 22, weight = 179.2390416666667
2017-01-06 03:42:05,956 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,956 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[23][22]['weight'] = 179.2390416666667
2017-01-06 03:42:05,956 - DEBUG - CALC_NFM_WEIGHT, src_node = u'24' , dst_node = u'12', nfm_total_link_weight =  0
2017-01-06 03:42:05,956 - DEBUG - CALC_RPM_WEIGHT, src_node = u'24' , dst_node = u'12', total_rpm_weight =  134.15829166666666
2017-01-06 03:42:05,956 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 24, dst_node = 12
2017-01-06 03:42:05,956 - INFO - UPDATE_GRAPH , src_dpid = 24, dst_dpid = 12, weight = 134.15829166666666
2017-01-06 03:42:05,957 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,957 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[24][12]['weight'] = 134.15829166666666
2017-01-06 03:42:05,957 - DEBUG - CALC_NFM_WEIGHT, src_node = u'24' , dst_node = u'13', nfm_total_link_weight =  0
2017-01-06 03:42:05,957 - DEBUG - CALC_RPM_WEIGHT, src_node = u'24' , dst_node = u'13', total_rpm_weight =  136.97933333333333
2017-01-06 03:42:05,957 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 24, dst_node = 13
2017-01-06 03:42:05,957 - INFO - UPDATE_GRAPH , src_dpid = 24, dst_dpid = 13, weight = 136.97933333333333
2017-01-06 03:42:05,958 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,958 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[24][13]['weight'] = 136.97933333333333
2017-01-06 03:42:05,958 - DEBUG - CALC_NFM_WEIGHT, src_node = u'24' , dst_node = u'23', nfm_total_link_weight =  0
2017-01-06 03:42:05,958 - DEBUG - CALC_RPM_WEIGHT, src_node = u'24' , dst_node = u'23', total_rpm_weight =  141.41829166666668
2017-01-06 03:42:05,958 - DEBUG - FETCH_ALL: about to call update_graph with src_node = 24, dst_node = 23
2017-01-06 03:42:05,958 - INFO - UPDATE_GRAPH , src_dpid = 24, dst_dpid = 23, weight = 141.41829166666668
2017-01-06 03:42:05,959 - DEBUG - UPDATE_GRAPH src_dpid type  =<type 'int'> and dst_dpid type = <type 'int'> and key = 'weight' and type of key = <type 'str'> 
2017-01-06 03:42:05,959 - DEBUG - UPDATE_GRAPH Assigned value self.net.edge[24][23]['weight'] = 141.41829166666668
2017-01-06 03:42:05,959 - INFO - ________________ ALL_TOPOLOGY_PRINT begin  : 'After WEIGHT_ADDED_TO_TOPOLOGY'________
2017-01-06 03:42:05,959 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (1,11, {'src_port': 1, 'dst_name': 's1-eth1', 'weight': 160.42491666666666, 'bw': 10, 'dst_port': 1, 'src_name': 'b1-eth1'})
2017-01-06 03:42:05,959 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (1,12, {'src_port': 2, 'dst_name': 's2-eth1', 'weight': 157.38295833333333, 'bw': 10, 'dst_port': 1, 'src_name': 'b1-eth2'})
2017-01-06 03:42:05,959 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (1,13, {'src_port': 3, 'dst_name': 's3-eth1', 'weight': 160.204, 'bw': 10, 'dst_port': 1, 'src_name': 'b1-eth3'})
2017-01-06 03:42:05,959 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,1, {'src_port': 1, 'dst_name': 'b1-eth1', 'weight': 160.42491666666666, 'bw': 10, 'dst_port': 1, 'src_name': 's1-eth1'})
2017-01-06 03:42:05,960 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,12, {'src_port': 2, 'dst_name': 's2-eth2', 'weight': 173.16887499999999, 'bw': 10, 'dst_port': 2, 'src_name': 's1-eth2'})
2017-01-06 03:42:05,960 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,21, {'src_port': 3, 'dst_name': 'l1-eth1', 'weight': 171.74804166666667, 'bw': 10, 'dst_port': 1, 'src_name': 's1-eth3'})
2017-01-06 03:42:05,960 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (11,22, {'src_port': 4, 'dst_name': 'l2-eth1', 'weight': 175.02100000000002, 'bw': 10, 'dst_port': 1, 'src_name': 's1-eth4'})
2017-01-06 03:42:05,960 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,24, {'src_port': 5, 'dst_name': 'l4-eth1', 'weight': 134.15829166666666, 'bw': 10, 'dst_port': 1, 'src_name': 's2-eth5'})
2017-01-06 03:42:05,960 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,1, {'src_port': 1, 'dst_name': 'b1-eth2', 'weight': 157.38295833333333, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth1'})
2017-01-06 03:42:05,960 - DEBUG - WEIGHTED_TOPOLOGY FINAL: (12,11, {'src_port': 2, 'dst_name': 's1-eth2', 'weight': 173.16887499999999, 'bw': 10, 'dst_port': 2, 'src_name': 's2-eth2'})
